STU_CODE,NAME,Time_Sport_P0,Time_Sport_P1,Time_Sport_P2,Time_Sport_P3,Time_Sport_P4,Time_Sport_P5,Time_Sport_P6,Time_Life_P0,Time_Life_P1,Time_Life_P2,Time_Life_P3,Time_Life_P4,Time_Life_P5,Time_Life_P6,Time_Life_P7,Revise_Sport_P1,Revise_Sport_P2,Revise_Sport_P3,Revise_Sport_P4,Revise_Sport_P5,Revise_Sport_P6,Revise_Life_P1,Revise_Life_P2,Revise_Life_P3,Revise_Life_P4,Revise_Life_P5,Revise_Life_P6,Revise_Life_P7,Repeat_Sport_P1,Repeat_Sport_P2,Repeat_Sport_P3,Repeat_Sport_P4,Repeat_Sport_P5,Repeat_Sport_P6,Repeat_Life_P1,Repeat_Life_P2,Repeat_Life_P3,Repeat_Life_P4,Repeat_Life_P5,Repeat_Life_P6,Repeat_Life_P7,Before_Sport_P1,Before_Sport_P2,Before_Sport_P3,Before_Sport_P4,Before_Sport_P5,Before_Sport_P6,Before_Life_P1,Before_Life_P2,Before_Life_P3,Before_Life_P4,Before_Life_P5,Before_Life_P6,Before_Life_P7,After_Sport_P1,After_Sport_P2,After_Sport_P3,After_Sport_P4,After_Sport_P5,After_Sport_P6,After_Life_P1,After_Life_P2,After_Life_P3,After_Life_P4,After_Life_P5,After_Life_P6,After_Life_P7,AR_Sport_P1,AR_Sport_P2,AR_Sport_P3,AR_Sport_P4,AR_Sport_P5,AR_Sport_P6,AR_Life_P1,AR_Life_P2,AR_Life_P3,AR_Life_P4,AR_Life_P5,AR_Life_P6,AR_Life_P7
140729141111121,name,4.0,31.0,18.0,28.0,79.0,40.0,10.0,4.0,12.0,6.0,2.0,88.0,5.0,48.0,9.0,3,2,0,1,0,0,0,1,0,0,0,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,15.0,26.0,27.0,14.0,6.0,3.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,2.0,2.0,3.0,5.0,0,0,0,0,0,0,0,0,0,2,2,2,0
140729141112621,name,2.0,39.0,16.0,7.0,13.0,37.0,16.0,4.0,24.0,2.0,4.0,134.0,167.0,18.0,14.0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,2,1,1,1,1,1,1,1,1,1,1,1,15.0,12.0,5.0,11.0,21.0,6.0,7.0,1.0,4.0,1.0,10.0,5.0,8.0,7.0,3.0,3.0,3.0,1.0,11.0,6.0,2.0,1.0,2.0,1.0,2.0,5.0,0,0,0,0,0,0,0,0,0,2,2,2,0
140729141111421,name,2.0,10.0,11.0,3.0,6.0,28.0,15.0,4.0,13.0,2.0,2.0,27.0,9.0,11.0,4.0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.0,10.0,2.0,6.0,18.0,4.0,2.0,2.0,1.0,19.0,6.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,12.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,2,2,2,0
95060208961,name,10.707,24.302,16.897,14.998,24.696,97.107,16.0,7.18,16.593,21.399,35.403,105.605,87.78699999999999,33.006,19.207,0,0,0,0,3,0,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,10.709,13.698,14.801,18.803,30.107,12.603,10.235,20.407,34.008,25.605,15.97,0.903,10.207,6.302,4.199,1.197,2.893,0.809,4.397,2.593,1.992,2.395,1.7,2.69,2.793,2.007,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071920821,name,2.295,19.533,9.273,27.853,75.451,199.295,22.753,5.605,22.905,6.993,16.842,219.0,115.61,106.396,9.315,0,0,9,3,10,0,2,0,0,0,2,2,0,1,1,2,4,3,1,1,1,1,1,1,2,1,9.806,9.66,5.487,18.913,3.088,20.401,4.0,6.092,13.604,10.673,22.487,2.11,5.312,4.727,0.613,1.788,8.601,8.4,3.352,4.07,1.901,4.238,1.931,2.141,1.786,2.721,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071922321,name,3.604,43.002,16.538,33.528,93.351,290.198,44.251,3.976,30.721,14.303,35.634,344.75,143.616,20.111,24.491,0,0,0,2,5,2,0,0,0,0,2,0,0,1,1,1,3,4,2,1,1,1,2,2,1,1,27.812,15.21,33.262,43.472,8.997,34.311,11.102,14.298,35.0,68.962,19.205,4.512,14.889,5.101,2.328,1.266,2.504,1.82,6.507,3.106,1.005,1.634,3.501,17.703,11.612,3.602,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071924721,name,4.113,74.816,9.0,28.398999999999997,213.16700000000003,167.936,5.255,2.708,15.794,11.792,13.095,22.743,11.669,134.807,7.193,0,0,3,8,2,0,1,0,1,0,1,1,0,1,1,2,4,3,1,1,1,1,1,1,1,1,65.816,8.975,8.175,41.489,4.312,2.498,2.683,8.299,11.697,7.506,6.072,50.791,3.107,1.625,1.025,15.624,2.311,1.502,3.757,1.413,4.493,1.197,1.423,0.406,3.499,3.501,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071922021,name,3.2270000000000003,43.3,9.673,12.344,136.36,291.313,31.604,3.418,16.102,19.989,52.585,49.528,76.0,136.876,33.506,2,0,0,4,3,0,0,1,0,0,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,22.772,9.125,12.513,20.668,12.216,27.435,10.204,16.77,46.898,25.11,13.07,8.171,19.018,3.816,1.548,0.831,2.252,1.487,5.169,1.63,0.887,6.687,1.126,0.722,3.876,2.987,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071923821,name,6.033,128.873,18.014,23.599,128.208,55.807,16.238,4.792,74.688,46.64,74.372,129.853,113.97,76.187,106.29,2,0,0,4,0,0,1,0,10,0,2,1,4,1,1,1,1,1,1,1,1,2,2,1,1,1,31.985,12.127,22.687,20.09,11.306,13.098,33.722,38.907,3.178,12.601,27.765,4.591,21.606,70.084,6.887,1.912,3.111,14.301,4.14,2.688,8.733,42.202,2.047,1.814,2.381,1.376,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071922921,name,4.639,34.085,13.274,26.47,98.608,149.065,6.814,8.13,23.818,14.464,25.157999999999998,393.42900000000003,165.87699999999998,111.517,23.318,0,0,2,1,1,0,0,0,2,0,0,0,1,1,1,2,3,3,1,1,1,3,4,2,2,1,16.963,10.915,15.641,43.937,29.265,3.578,13.42,13.387,19.63,38.945,44.895,9.489,8.764,2.744,3.359,2.426,3.731,45.469,4.236,2.1,2.077,3.401,3.108,6.009,1.712,3.515,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071921721,name,4.241,44.552,11.448,36.348,81.906,122.619,7.8740000000000006,30.485,19.098,13.439,23.265,279.321,187.546,183.987,6.881,1,0,2,3,1,0,0,0,0,0,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1,24.0,11.297,31.95,7.413,20.302,6.688,8.001,13.715,23.265,38.115,107.399,3.86,4.393,7.887,1.151,1.598,1.499,16.214,2.186,2.083,0.724,1.0,5.591,1.346,2.608,2.0,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071925321,name,3.705,41.693,12.2,43.746,220.798,152.755,44.634,3.4850000000000003,23.3,41.539,71.758,184.227,94.604,155.307,29.492,0,0,4,2,1,0,1,0,0,0,1,0,0,1,1,3,5,3,1,1,1,1,1,1,1,1,21.779,11.69,34.988,13.714,12.499,41.404,5.013,41.325,38.677,35.0,29.889,20.388,17.8,2.398,1.51,1.262,12.935,26.007,4.23,2.686,1.214,34.081,2.591,0.815,1.2,2.697,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071921121,name,1.8690000000000002,55.638,5.571,10.12,98.797,183.42000000000002,5.474,2.995,19.104,24.154,34.684,208.098,72.508,129.425,22.438,1,0,2,2,1,0,0,0,0,0,1,5,0,1,1,1,2,2,1,1,1,1,1,1,1,1,20.907,4.87,3.099,31.79,19.811,3.284,11.973,22.204,34.251,20.952,19.864,5.77,11.142,12.929,1.701,3.692,2.187,19.215,3.19,1.611,2.95,1.433,2.64,1.727,1.849,3.438,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071921421,name,15.777000000000001,87.844,24.446999999999996,27.036,698.5279999999999,351.789,93.70599999999999,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,11,1,6,-5,-2,-2,0,0,0,-5,2,4,4,4,3,2,0,0,0,0,0,0,0,45.708,11.931,5.049,79.161,93.088,9.109,-1,-1,-1,-1,-1,-1,-1,2.126,2.929,4.01,1.212,11.121,65.316,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
140729071923521,name,1.7080000000000002,45.794,15.895999999999999,14.302,59.68900000000001,88.611,12.219,5.849,16.016,27.779,80.685,284.698,79.844,43.773,19.631,2,1,0,1,2,0,0,0,5,0,0,0,0,2,2,1,2,2,1,1,1,4,4,1,1,1,7.292,12.699,14.216,5.903,1.814,5.718,6.599,7.779,57.409,29.888,27.039,2.773,7.0,15.812,1.398,1.086,4.989,1.294,7.501,1.0,21.0,11.019,1.383,5.803,14.358,3.787,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071925021,name,4.166,41.792,17.011,37.909,149.736,171.774,66.954,10.142,19.487,19.065,36.703,64.961,96.336,196.774,21.795,0,0,3,6,8,1,1,0,0,0,5,4,1,1,1,2,3,2,1,1,1,1,1,1,1,1,19.792,16.124,10.904,5.699,31.565,22.502,5.705,16.829,35.438,23.297,15.336,9.658,7.601,11.99,1.887,5.181,3.221,2.693,7.133,2.696,3.236,2.265,4.106,1.745,2.701,4.705,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071924421,name,3.5,33.503,19.113,35.259,90.446,64.6,8.473,12.377,22.859,13.899,41.181,77.061,174.0,248.244,30.413,0,1,2,0,1,0,1,0,0,0,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,22.419,12.908,30.788,19.44,19.067,2.801,11.625,11.765,40.242,26.061,10.829,18.932,13.714,4.789,5.402,2.984,22.814,4.298,6.672,1.859,3.134,1.939,1.07,3.062,13.244,5.399,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071920221,name,13.596,24.244,8.569,12.068,91.226,196.774,24.497,4.412,14.011,39.256,44.574,86.583,38.975,49.156,13.647,0,0,0,2,8,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,2,2,1,1,1,1,11.115,8.358,11.896,38.024,8.774,18.631,4.389,12.88,28.956,24.714,24.384,5.516,2.74,6.129,1.211,1.172,6.389,0.363,6.866,6.122,14.826,3.33,1.912,1.29,0.843,9.475,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071923221,name,1.9900000000000002,46.306,10.397,32.51,157.827,80.875,13.539,2.766,15.203,23.611,49.489,185.846,72.973,141.299,26.804,0,0,3,4,0,0,0,0,0,0,0,1,2,1,1,3,4,2,1,1,1,1,1,1,1,1,7.048,9.108,17.411,31.331,3.834,8.113,3.216,20.701,48.42,32.305,28.88,5.096,10.605,13.701,2.289,6.603,24.442,11.102,6.426,5.2,3.91,2.069,1.915,2.503,3.083,2.786,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071922621,name,6.725,60.101,7.786,12.316,31.484,57.705,10.883,14.402,47.099,14.185,20.729,80.851,10.783,44.489,13.317,2,0,0,0,2,0,3,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,8.396,7.205,11.2,20.072,13.588,8.01,25.284,14.605,5.116,5.271,6.071,3.066,4.413,15.215,1.581,2.116,3.787,1.786,3.873,4.815,0.58,16.613,29.212,1.111,2.18,3.718,0,0,0,0,0,0,0,0,0,2,2,2,0
140729071920521,name,6.611,27.797,24.003,16.163,32.937,230.413,9.987,16.238,15.762,20.039,12.94,38.578,24.7,46.998,31.786,0,0,0,0,5,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10.286,23.205,16.399,14.127,15.89,6.983,4.103,12.153,12.913,28.073,3.484,18.29,20.986,5.11,1.798,0.764,6.7,2.114,4.004,7.351,1.7,1.027,1.404,1.814,2.084,2.992,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091343621,name,1.923,16.792,6.918,1.476,80.025,39.283,6.362,1.306,13.643,1.2970000000000002,1.443,37.001,77.364,10.551,7.557,1,0,0,1,0,0,0,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.193,6.387,1.173,9.01,7.981,4.362,4.995,1.339,1.557,9.301,2.102,3.042,2.687,3.803,1.531,1.303,2.355,1.31,3.0,1.958,0.958,0.886,1.385,2.063,7.443,2.35,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091342421,name,1.5419999999999998,25.0,40.339000000000006,33.888,254.90099999999998,179.485,6.12,1.645,22.924,8.923,41.261,110.253,79.853,16.012,18.603,1,2,11,2,4,0,0,0,0,0,2,0,4,1,3,6,8,3,1,1,1,1,1,1,1,1,9.938,36.126,6.83,51.631,27.673,4.115,16.401,9.213,39.508,13.095,9.848,4.147,10.695,1.866,0.874,7.17,2.196,5.598,3.005,3.861,0.71,2.753,0.414,1.397,1.865,1.913,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091343321,name,1.85,48.137,6.876,9.734,86.705,67.97,9.208,3.84,21.907,16.733,19.581,62.419,46.078,30.286,14.784,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,3,4,2,1,1,1,1,1,1,1,28.63,6.493,9.46,22.045,11.305,4.069,7.801,16.795,19.211,20.701,15.359,4.217,6.485,2.233,1.383,1.274,2.552,1.4,2.931,1.922,0.938,1.37,9.329,1.631,2.202,2.692,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091341521,name,3.9240000000000004,21.466,17.66,12.79,73.418,100.77,9.424,5.899,19.1,8.434,9.87,38.904,62.916,114.39,23.718,0,0,0,0,1,0,1,0,2,0,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,10.605,16.524,12.921,11.988,61.465,6.915,5.603,7.521,5.998,16.111,14.695,2.505,6.638,3.851,2.136,0.869,1.938,3.291,3.509,2.375,1.913,1.472,0.802,2.119,7.306,12.798,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091342721,name,3.1100000000000003,43.011,6.96,27.0,70.162,321.666,24.645,3.745,15.953,6.302,14.008,175.897,66.763,51.885,39.133,1,0,0,0,2,1,0,0,1,0,0,0,4,1,1,1,1,2,2,1,1,2,3,2,1,1,9.971,7.536,25.437,31.724,17.226,9.105,6.255,6.561,7.239,49.75,9.709,3.332,20.309,6.04,0.424,2.563,7.162,1.983,4.007,1.698,0.741,0.922,1.105,27.378,2.463,3.936,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091343021,name,5.369,31.173000000000002,12.906,17.551000000000002,83.896,289.305,6.5600000000000005,22.488,72.455,38.772999999999996,99.02600000000001,269.278,173.555,113.406,14.582,3,1,3,4,1,1,10,6,5,0,2,3,0,1,2,2,1,2,2,3,3,4,4,2,1,1,11.598,8.018,2.277,20.988,127.921,1.12,3.916,14.55,52.168,7.792,74.375,16.389,7.321,1.577,2.232,3.139,8.298,1.697,3.218,1.557,0.352,0.8,95.419,8.765,2.92,2.684,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091343921,name,11.112,31.1,11.89,13.759,63.161,30.528,5.654,3.7569999999999997,11.704,3.981,5.801,6.201,4.486,6.963,8.652,5,2,2,2,2,0,0,0,2,0,0,0,0,2,2,2,2,1,1,1,1,1,1,1,1,1,6.68,7.554,12.012,13.138,3.528,3.987,5.773,3.52,3.791,0.514,1.497,2.445,2.155,1.727,1.529,1.533,3.551,1.217,2.667,0.934,1.461,1.486,2.101,1.186,1.136,2.911,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091340921,name,6.524,19.06,30.394,21.939,288.095,179.684,12.177,4.696,18.168,33.544,27.077,30.356,8.933,39.414,13.183,1,2,4,8,4,1,1,0,0,0,0,1,0,1,3,2,4,5,2,1,1,1,1,1,1,1,7.121,15.341,9.545,20.206,60.509,1.143,2.586,26.418,26.576,11.515,1.639,3.226,3.193,3.419,11.695,2.896,1.885,1.285,7.903,1.864,8.126,1.501,1.066,3.686,1.517,3.371,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091340621,name,10.079,60.921,19.174,26.158,150.301,463.358,17.874,2.667,23.144,19.180999999999997,13.641,20.905,30.192,99.192,10.986,10,4,6,3,7,0,3,3,3,0,1,0,0,3,3,3,3,2,1,2,2,3,2,1,1,1,11.489,6.416,15.189,20.119,19.189,16.001,4.33,5.995,2.067,7.614,13.17,6.775,4.143,2.179,1.843,3.176,14.379,12.996,2.873,1.878,1.127,1.248,1.518,2.798,6.615,4.976,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091340321,name,1.825,33.862,7.885,11.863,61.663000000000004,382.9380000000001,56.559000000000005,0.702,11.100999999999999,6.1259999999999994,8.555,85.644,28.430999999999997,39.132000000000005,30.741999999999997,8,5,4,2,4,3,2,3,3,0,0,1,1,4,2,2,3,6,4,3,2,2,2,2,2,2,7.478,4.722,5.367,28.914,32.13,4.61,3.481,3.704,4.981,48.33,16.817,3.46,3.81,3.994,1.486,1.517,1.194,31.191,9.949,1.5,2.226,1.652,1.884,0.945,1.583,9.709,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091341821,name,4.844,49.154,11.02,23.346,96.481,44.0,17.408,2.34,14.22,6.674,11.928,18.98,8.714,44.378,14.621,5,2,2,1,0,0,0,0,0,0,0,1,0,2,2,2,2,1,1,1,1,1,1,1,1,1,24.668,7.755,19.992,24.649,19.011,14.398,8.004,6.081,12.074,12.8,6.092,5.803,8.734,4.416,2.018,1.354,14.027,3.204,4.01,1.386,1.593,0.854,4.105,1.622,2.0,4.191,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091342121,name,8.996,36.541,25.952,17.081,248.357,189.815,10.578,4.349,19.706000000000003,4.13,36.145,72.194,35.401,47.599,12.393,10,4,6,3,2,0,5,2,4,0,0,0,0,3,3,3,3,2,1,2,2,3,3,1,1,1,8.51,5.976,6.618,34.499,17.0,8.495,2.615,1.313,14.266,9.956,15.0,9.672,6.066,3.208,15.412,2.574,3.0,1.447,3.083,4.687,1.915,10.193,8.571,11.479,4.038,2.228,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091332121,name,19.0,47.782,12.824,20.435,159.939,317.328,15.106000000000002,8.511,31.6,14.978,23.314,121.4,55.354,42.847,25.697,0,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,31.667,11.218,20.269,70.244,14.299,8.384,7.791,14.48,22.698,32.103,18.693,3.749,9.613,1.816,2.606,1.166,14.791,2.713,7.722,2.708,1.498,1.616,1.493,1.634,9.01,3.407,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091330321,name,2.082,23.905,8.882,16.213,61.723,62.277,9.022,6.401,9.6,23.549,31.295,92.785,25.774,40.997,10.925,0,0,3,2,1,0,0,4,3,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,11.986,8.095,12.918,20.489,11.672,7.194,4.296,1.4,19.851,24.562,13.771,3.22,6.207,2.995,1.787,0.504,1.232,2.401,2.828,1.18,1.836,1.044,1.21,2.003,0.719,3.796,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091330921,name,2.493,34.644,16.862,7.997999999999999,131.702,31.601,11.368,6.537,8.531,24.148,32.786,88.018,21.987,18.898,40.808,0,0,0,0,0,2,0,1,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,22.506,16.065,7.003,83.707,8.898,7.711,1.978,19.733,32.503,25.603,12.709,6.74,24.036,5.638,1.797,1.995,2.888,1.593,2.257,3.453,4.503,1.283,1.611,1.396,3.371,2.79,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091331521,name,3.0,74.0,9.03,19.066,65.313,71.646,25.108,1.314,16.87,11.065,28.322,128.478,229.993,43.513,29.445,5,0,4,0,1,0,0,0,2,0,0,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,20.0,8.02,5.579,10.901,23.017,6.945,3.806,9.816,4.772,70.429,63.597,5.958,6.503,5.595,2.01,2.561,4.079,2.337,19.163,4.062,2.249,14.571,8.696,2.042,3.555,3.0,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091333021,name,4.29,57.297,17.817,16.186999999999998,76.11,63.22,7.936999999999999,0.845,14.166,17.807,24.189,159.838,200.979,57.611,12.991,6,2,2,1,1,0,0,0,0,0,1,1,1,2,2,2,3,2,1,1,1,1,1,1,1,1,7.982,13.861,10.448,24.996,1.637,4.662,4.261,16.414,23.783,29.396,54.746,4.023,2.587,15.655,1.542,2.204,15.417,2.61,4.275,2.166,2.393,1.406,2.246,3.118,2.59,2.316,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091332721,name,1.323,24.213,4.863,1.137,7.0,23.713,3.668,6.438,10.162,0.933,2.007,6.359,6.309,9.325,6.356,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,3.263,2.25,1.601,3.352,5.049,1.345,1.961,1.598,2.065,2.062,1.409,1.325,2.0,15.639,2.313,0.536,1.334,0.76,3.323,4.067,0.335,0.942,1.694,1.42,1.445,2.088,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091330621,name,48.54,49.244,12.415,18.554,46.735,49.38,10.622,6.717,15.604,13.045,7.58,17.705,12.624,18.832,10.623,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,37.276,10.156,6.801,15.211,6.317,8.789,5.793,12.698,5.782,10.375,2.661,2.266,4.301,1.729,3.259,10.791,5.507,1.065,2.833,1.199,1.347,1.91,2.138,2.127,1.285,2.582,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091331221,name,5.295,49.161,9.31,20.874000000000002,83.781,282.178,12.936,16.881,18.005,13.839,41.541,110.98100000000001,167.499,35.305,12.964,0,0,8,0,1,0,0,0,8,0,2,0,0,1,1,2,3,2,1,1,1,2,2,2,2,1,32.304,8.143,11.237,11.522,5.925,9.231,5.93,10.336,25.878,13.186,2.977,3.427,8.972,5.359,2.167,2.077,8.758,1.085,4.705,1.871,4.503,4.278,4.035,2.014,1.559,2.596,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091331821,name,2.199,33.549,16.167,13.457,69.392,106.299,28.795,3.0410000000000004,33.494,26.071,25.278,127.798,13.932,11.799,64.521,0,0,1,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.308,15.37,8.703,8.121,44.17,20.046,22.641,24.994,18.076,38.439,6.132,5.915,29.31,3.942,1.797,2.669,5.271,3.153,9.749,3.853,2.077,8.202,2.269,6.297,2.731,3.301,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091333621,name,1.2229999999999999,34.885,10.631,11.075,103.925,130.964,11.647,1.799,29.634,30.0,28.151,78.679,58.76,16.989,9.813,0,0,0,1,1,0,1,0,0,0,2,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,11.181,10.496,10.765,11.475,39.273,6.099,4.634,30.115,26.0,23.849,32.55,2.803,5.912,11.193,1.135,1.31,15.03,1.691,6.548,3.32,0.885,3.151,2.24,1.59,1.768,2.817,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091333321,name,2.23,19.46,8.807,9.859,53.135,60.306,7.848000000000001,2.591,12.634,13.535,13.427,45.509,30.491,40.0,11.041,0,1,3,2,3,0,0,4,2,0,1,0,0,1,1,1,1,1,1,1,1,1,2,2,1,1,9.662,5.496,4.606,8.932,6.006,4.136,2.618,3.466,5.933,39.019,14.1,2.737,3.018,5.193,2.807,2.551,3.097,2.9,4.712,3.637,2.87,6.89,3.031,5.889,4.366,5.041,0,0,0,0,0,0,0,0,0,2,2,2,0
140729091332421,name,5.35,36.187,7.199999999999999,11.863,41.977,61.779,16.644,2.393,7.691000000000001,1.3130000000000002,0.877,30.555,55.273,16.305,6.611,3,0,1,0,1,0,0,0,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,9.989,6.613,8.263,32.155,26.464,16.002,2.403,1.226,0.927,4.419,9.021,3.234,1.443,8.381,1.587,1.052,2.013,3.501,1.642,1.772,1.087,0.95,1.617,1.52,2.557,2.498,0,0,0,0,0,0,0,0,0,2,2,2,0
140729151262221,name,5.799,29.607,19.0,5.0,79.809,38.279,11.5,7.714,15.116,7.99,17.622,109.706,63.543000000000006,138.949,14.114,0,0,0,2,0,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.607,16.0,4.964,20.345,20.252,9.771,4.121,7.507,16.817,26.045,16.665,2.841,4.508,3.422,4.0,1.036,5.05,2.325,2.729,3.702,1.483,1.805,3.0,1.868,0.034,4.606,0,0,0,0,0,0,0,0,0,2,2,2,0
140729151261921,name,17.997,69.053,47.301,40.615,194.203,63.808,26.374000000000002,12.68,39.105,25.47,40.805,80.85,97.773,87.605,29.712,0,0,1,4,1,1,0,0,2,0,1,0,0,1,1,1,2,3,2,1,1,1,3,4,2,1,14.679,45.554,25.92,22.716,5.0,11.235,11.626,13.89,29.835,31.449,8.29,1.917,16.943,46.772,2.747,2.938,3.869,12.0,3.765,7.791,12.58,7.075,5.161,7.906,3.131,2.497,0,0,0,0,0,0,0,0,0,2,2,2,0
140729151261621,name,11.0,31.0,9.0,48.0,112.0,254.085,8.915,10.163,20.783,23.57,16.537,97.58,110.037,44.67,22.98,0,0,0,0,2,0,1,0,1,0,1,0,2,1,1,1,1,1,1,1,1,2,3,2,1,1,10.182,9.429,47.58,74.437,55.95,6.481,2.539,21.336,9.237,11.723,49.0,2.052,4.618,11.0,0.571,1.42,1.359,1.325,3.434,1.498,3.234,2.88,1.502,1.251,1.826,3.362,0,0,0,0,0,0,0,0,0,2,2,2,0
140729151261321,name,15.033000000000001,30.354,26.844,20.553,174.32399999999998,119.747,14.653,34.755,47.781000000000006,20.264,29.282,80.17500000000001,153.666,60.204,42.672,1,0,0,2,2,0,6,5,8,0,3,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,9.283,26.541,18.355,71.638,19.528,11.855,6.669,2.978,9.047,21.469,114.221,15.207,23.74,8.779,1.303,3.198,3.333,17.316,3.798,6.713,1.824,10.24,0.322,1.306,2.687,2.477,0,0,0,0,0,0,0,0,0,2,2,2,0
140729151264621,name,11.09,75.272,22.785,21.881,257.95799999999997,698.919,60.54,20.927,16.854,11.421,129.044,1725.625,52.856,-1,-1,5,2,2,8,3,0,0,0,5,0,0,0,-5,2,2,2,4,3,1,1,1,3,3,1,0,0,22.507,14.207,11.515,20.696,6.266,5.715,5.267,9.589,71.579,10.616,-1,-1,-1,3.374,5.279,4.503,19.177,22.181,55.825,1.873,2.832,10.6,3.658,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,2,2,2,-1
140729151260421,name,19.064,38.045,43.046,15.558,55.46,156.936,10.527,11.33,29.637,39.057,35.164,51.733,67.543,195.606,60.339,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,17.045,42.459,13.144,35.132,49.292,6.364,22.01,26.493,34.385,40.165,58.245,3.945,13.0,5.254,1.587,3.414,15.318,1.755,5.163,1.911,2.261,1.779,2.512,1.807,4.823,22.746,0,0,0,0,0,0,0,0,0,2,2,2,0
